id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries 
1606375646669815808,Fri Dec 23 19:46:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RhythmOfBenz: Menunggu kick off pertandingan pertama negeri kincir angin di pildun Qatar ⚽

Windmill - Helloween

☕🚬 https://t.co/SoWNz…",menunggu kick off pertandingan negeri kincir angin pildun qatar windmill helloween,in,0,5,Daffa2Yan,,,RhythmOfBenz,,
1606375459025195008,Fri Dec 23 19:45:29 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@bayu_joo SLOT GACOR PRAGMATIC BONANZA GOLD di S128CASH

https://t.co/uiaGAXIl2n

YUK DAFTAR
https://t.co/3Dv4EmNvAY
081910053031

#s1288poker #S128CASH #slotgacor #pokeronline  #BIGOLIVE #pialadunia2022  #WORLDCUP2022 #ShopeeKasihOPPOPadAir #Argentina #WinterCandyWith7DREAM #TikTok https://t.co/X3GFNwnrlP",slot gacor pragmatic bonanza gold s cash daftar,en,0,0,s1288poker,False,"s1288poker, S128CASH, slotgacor, pokeronline, BIGOLIVE, pialadunia2022, WORLDCUP2022, ShopeeKasihOPPOPadAir, Argentina, WinterCandyWith7DREAM, TikTok",bayu_joo,Indonesia,
1606375209799651329,Fri Dec 23 19:44:29 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@cursedkidd SLOT GACOR PRAGMATIC BONANZA GOLD di S128CASH

https://t.co/uiaGAXIl2n

YUK DAFTAR
https://t.co/3Dv4EmNvAY
081910053031

#s1288poker #S128CASH #slotgacor #pokeronline  #BIGOLIVE #pialadunia2022  #WORLDCUP2022 #ShopeeKasihOPPOPadAir #Argentina #WinterCandyWith7DREAM #TikTok https://t.co/rsjeil1Hai",slot gacor pragmatic bonanza gold s cash daftar,en,0,0,s1288poker,False,"s1288poker, S128CASH, slotgacor, pokeronline, BIGOLIVE, pialadunia2022, WORLDCUP2022, ShopeeKasihOPPOPadAir, Argentina, WinterCandyWith7DREAM, TikTok",cursedkidd,Indonesia,
1606374658076512261,Fri Dec 23 19:42:18 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@andihiyat SLOT GACOR PRAGMATIC BONANZA GOLD di S128CASH

https://t.co/uiaGAXHNcP

YUK DAFTAR
https://t.co/3Dv4EmMXLq
081910053031

#s1288poker #S128CASH #slotgacor #pokeronline  #BIGOLIVE #pialadunia2022  #WORLDCUP2022 #ShopeeKasihOPPOPadAir #Argentina #WinterCandyWith7DREAM #TikTok https://t.co/weaexm3HcF",slot gacor pragmatic bonanza gold s cash daftar,en,0,0,s1288poker,False,"s1288poker, S128CASH, slotgacor, pokeronline, BIGOLIVE, pialadunia2022, WORLDCUP2022, ShopeeKasihOPPOPadAir, Argentina, WinterCandyWith7DREAM, TikTok",andihiyat,Indonesia,
1606374577634004992,Fri Dec 23 19:41:58 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@CindyHapsari_ SLOT GACOR PRAGMATIC BONANZA GOLD di S128CASH

https://t.co/uiaGAXHNcP

YUK DAFTAR
https://t.co/3Dv4EmMXLq
081910053031

#s1288poker #S128CASH #slotgacor #pokeronline  #BIGOLIVE #pialadunia2022  #WORLDCUP2022 #ShopeeKasihOPPOPadAir #Argentina #WinterCandyWith7DREAM #TikTok https://t.co/DLKd8LWHo7",slot gacor pragmatic bonanza gold s cash daftar,en,0,0,s1288poker,False,"s1288poker, S128CASH, slotgacor, pokeronline, BIGOLIVE, pialadunia2022, WORLDCUP2022, ShopeeKasihOPPOPadAir, Argentina, WinterCandyWith7DREAM, TikTok",CindyHapsari_,Indonesia,
1606369642695491586,Fri Dec 23 19:22:22 +0000 2022,"<a href=""https://contentstudio.io"" rel=""nofollow"">ContentStudio.io</a>",...result and commiserations to @world_record_egg ! thanks both for an #eggciting #competition - #worldcup2022 #worldcupqatar2022 #fifaworldcup2022 #fifaworldcup #argentina #socialmedia #socialmedianews #viralpost #viralvideo #fyp #fypage #fypシ ...,result and commiserations to terima kasih both for an,en,0,0,WeAreLinqs,,"eggciting, competition, worldcup2022, worldcupqatar2022, fifaworldcup2022, fifaworldcup, argentina, socialmedia, socialmedianews, viralpost, viralvideo, fyp, fypage, fypシ",,France,
1606366019789914122,Fri Dec 23 19:07:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @marto_m3: Estos son los 11 Técnicos que lograron los 22 títulos de la selección Argentina #ARG 

#Qatar2022   #FIFAWorldCup   #WorldCup…",estos son los tcnicos que lograron los ttulos adik seleccin argentina,es,0,10,ezeblanco03,,"ARG, Qatar2022, FIFAWorldCup",marto_m3,"Ushuaia, Argentina",
1606358318628601856,Fri Dec 23 18:37:22 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FT: Manchester City 3-2 Liverpool
(10' Haaland, 47' Mahrez, 59' Ake ; 20' Carvalho, 48' Salah )

Sengit! Manchester City Singkirkan Juara Bertahan Carabao CUP

#tos885 #tos885official #tos885bola #agentos885 #Mbappe #PialaDunia2022 #agenresmipialadunia #parlays #mixparlayhariini https://t.co/pZ8Eg5uxy0",ft manchester city liverpool haaland mahrez ake carvalho salah sengit manchester city singkirkan juara bertahan carabao cup,in,0,0,SitusTos885,False,"tos885, tos885official, tos885bola, agentos885, Mbappe, PialaDunia2022, agenresmipialadunia, parlays, mixparlayhariini",,"Indonesia, DKI Jakarta",
1606358291524644865,Fri Dec 23 18:37:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#CristianoRonaldo #WorldCup2022 
#WorldcupQatar2022 https://t.co/7AFKVQuMiR",,und,0,0,MarekCEO,False,"CristianoRonaldo, WorldCup2022, WorldcupQatar2022",,,
1606358180967206913,Fri Dec 23 18:36:49 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Respect Untuk Mbappe di Usia Muda Sudah Menjadi Top Skor dan Hattick di Final Piala Dunia Qatar

#tos885 #tos885official #tos885bola #agentos885 #Mbappe #PialaDunia2022 #agenresmipialadunia #parlays #mixparlayhariini https://t.co/HkUdfQLusi",respect mbappe usia muda top skor hattick final piala dunia qatar,in,0,0,SitusTos885,False,"tos885, tos885official, tos885bola, agentos885, Mbappe, PialaDunia2022, agenresmipialadunia, parlays, mixparlayhariini",,"Indonesia, DKI Jakarta",
1606347142016438273,Fri Dec 23 17:52:57 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @dakotaandbrandi: Argentina is now considering putting Lionel Messi on their money after World Cup victory.
#FIFAWorldCup    
#WorldcupQ…",argentina is now considering putting lionel messi on their money after world cup victory,en,0,1,AjjarapuVamshi,,FIFAWorldCup,dakotaandbrandi,,
1606343885810274334,Fri Dec 23 17:40:01 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ga cuma warga qatar ae, gua juga feeling lonely setelah pildun ini https://t.co/1qef6tB9il",ga warga qatar ae feeling lonely pildun,in,0,0,nychotin,False,,,rant,
1606343733066113024,Fri Dec 23 17:39:25 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Baru saja JP bos
Yang mau gabung langsung klik linknya saja bosku
WA : https://t.co/UiCNsYCs1N
Link Daftar : https://t.co/YDhQSNvFTx

#Lukisanslot #Lukisanslotgacor #Lukisanbola  #slotgacor #situsslotgacor #rtpgacor #pialadunia2022 #situsterpercaya #situsbetingbola #situsterbaik https://t.co/3C6rwuHDW1",jp bosyang gabung klik linknya boskuwa daftar,in,1,0,lukisanslot,False,"Lukisanslot, Lukisanslotgacor, Lukisanbola, slotgacor, situsslotgacor, rtpgacor, pialadunia2022, situsterpercaya, situsbetingbola, situsterbaik",,,
1606342063791800320,Fri Dec 23 17:32:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Argentina is now considering putting Lionel Messi on their money after World Cup victory.
#FIFAWorldCup    
#WorldcupQatar2022 
#WorldCup2022 
#worldcup2022qatar 
#Qatar2022    
#Qatar 
#FIFAWorldCupQatar2022 
#FIFAWorldCupFinal
#FIFAWorldCup2022 https://t.co/R033mr47zH",argentina is now considering putting lionel messi on their money after world cup victory,en,0,1,dakotaandbrandi,False,"FIFAWorldCup, WorldcupQatar2022, WorldCup2022, worldcup2022qatar, Qatar2022, Qatar, FIFAWorldCupQatar2022, FIFAWorldCupFinal, FIFAWorldCup2022",,United States,
1606340978402418692,Fri Dec 23 17:28:28 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Buklau77 @abah_dia_tea @Atjeh1496 Iyah sih qatar sudah melakukan dgn baik pas pildun, sangat ramah terhadap tamu
kenalkan islam ke meraka secara baik
warga qatar bagi2 makanan ke turis
berdagang apa adanya dgn harga normal",iyah sih qatar melakukan pas pildun ramah tamukenalkan islam meraka baikwarga qatar makanan turisberdagang harga normal,in,0,0,tilulima,,,"Buklau77, abah_dia_tea, Atjeh1496","Kota Bandung, eta di balubur",
1606339202123272199,Fri Dec 23 17:21:24 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Palestinian female prisoner Dina Jaradat, who suffers from hydrocephalus, embraces freedom and reunites with her mother after spending 4 months behind Israeli prison bars.
#FIFAWorldCup    
#WorldcupQatar2022 
#WorldCup2022 
#worldcup2022qatar https://t.co/WOSK3tlJuM",palestinian female prisoner dina jaradat who suffers from hydrocephalus embraces freedom and reunites with her mother after spending months behind israeli prison bars,en,1,0,mustofawawan48,False,"FIFAWorldCup, WorldcupQatar2022, WorldCup2022, worldcup2022qatar",,Qatar,
1606336713315565570,Fri Dec 23 17:11:31 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The reaction of the Argentines to see Qataris wearing a bisht and walking in the streets of Argentina.  A sense of pride and dignity.
#FIFAWorldCup    
#WorldcupQatar2022 
#WorldCup2022 
#worldcup2022qatar 
#Qatar2022    
#Qatar 
#FIFAWorldCupQatar2022 
#FIFAWorldCupFinal https://t.co/sEvMCtUUPu",reaction of argentines to see qataris wearing a bisht and walking in streets of argentina a sense of pride and dignity,en,0,0,candoitalways,False,"FIFAWorldCup, WorldcupQatar2022, WorldCup2022, worldcup2022qatar, Qatar2022, Qatar, FIFAWorldCupQatar2022, FIFAWorldCupFinal",,Qatar,
1606334484315414528,Fri Dec 23 17:02:39 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","¡Imprimí tu pasión!🏆🇦🇷⭐⭐⭐

#impresion3d #Argentina #WorldCup2022 #WorldcupQatar2022 https://t.co/uQNraJOOSq",imprim tu pasin,es,7,1,emicarreira,False,"impresion3d, Argentina, WorldCup2022, WorldcupQatar2022",,,
1606333304407756805,Fri Dec 23 16:57:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",buat euforia pildun debest afsel 2010 sih. cuma dr segi drama dan keseruan tiap pertandingannya qatar menurutku terbaik. apalagi tingkah suporternya wkwkwk,euforia pildun debest afsel sih dr segi drama keseruan pertandingannya qatar menurutku terbaik tingkah suporternya wkwkwk,in,0,0,cahya_atmajaaa,,,,Planet Jupiter,
1606332529371389952,Fri Dec 23 16:54:53 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GOAL_ID: Negara Timur Tengah dan Afrika Utara berjaya di #PialaDunia2022🇶🇦🏆 

🇲🇦 Maroko meraih posisi ke-4, 🇸🇦 Arab Saudi dan 🇹🇳 Tunisi…",negara timur afrika utara berjaya maroko meraih posisi arab saudi tunisi,in,0,14,brienso63,,PialaDunia2022,GOAL_ID,Jakarta,
1606329193892978688,Fri Dec 23 16:41:38 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @raja19661rajarm: #الارجنتين_فرنسا 
#نهائي_كأس_العالم 
#Argentina 
#كأس_العالم_2022_قطر 
#ArgentinaVsFrance 
#WorldcupQatar2022 
#WorldC…",,ar,0,1,Mohamme69296139,,"الارجنتين_فرنسا, نهائي_كأس_العالم, Argentina, كأس_العالم_2022_قطر, ArgentinaVsFrance, WorldcupQatar2022",raja19661rajarm,,
1606329137580642304,Fri Dec 23 16:41:25 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@lazanoorca @eh_nganu13 @F_achmad21 yaudah berarti inggris selevel sama tunisia, iran, qatar kalo perbandingannya cuma gara2 ikut pildun mah.",ya sudah inggris selevel tunisia iran qatar perbandingannya gara pildun mah,in,0,0,mokodox,,,"lazanoorca, eh_nganu13, F_achmad21",,
1606328612273197056,Fri Dec 23 16:39:19 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @visitorsin: 1/4 #Guardian @guardian #WorldCupFinal #WorldCup2022 #WorldcupQatar2022 
and VIMTO comment  1 0f 4 #Tweets 
#VIMTOTweets…",and vimto comment f,en,0,2,visitorsinMCR,,"Guardian, WorldCupFinal, WorldCup2022, WorldcupQatar2022, Tweets, VIMTOTweets","visitorsin, guardian",,
1606328359860011009,Fri Dec 23 16:38:19 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Liat vlog nya nex karlos nonton final pildun di qatar, jiwa mengiri w makin menjadi2",lihat vlog nya nex karlos nonton final pildun qatar jiwa mengiri w,in,0,0,engelgabr,,,,,
1606328276204544000,Fri Dec 23 16:37:59 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @visitorsin: 4/4 them and their family before they get the job. Never hear that from the media.
On the other hand The #DirtyArabs produc…",them and their family before they get job never hear that from media on other hand produc,en,0,2,visitorsinMCR,,DirtyArabs,visitorsin,,
1606326087218352128,Fri Dec 23 16:29:17 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PriorityDomains: https://t.co/QJwuedvTI4

Made across multiple #sports 

#footballWorldCup #rugbyleagueworldcup
#CricketWorldCup

Pay 1…",across multiple,en,0,3,PriorityDomains,False,"sports, footballWorldCup, rugbyleagueworldcup, CricketWorldCup",PriorityDomains,Your Domain is Our Priority,
1606321738270154759,Fri Dec 23 16:12:01 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#كأس_العالم_قطر_2022 
#WorldcupQatar2022 
#WorldCup2022 
هكذا استمتعنا بكأس العالم🫶🏻❤️❤️ https://t.co/x5OFtVJneK",,ar,1,0,alsalman018,False,"كأس_العالم_قطر_2022, WorldcupQatar2022, WorldCup2022",,,
1606320145181425664,Fri Dec 23 16:05:41 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#صورة_ملف_شخصي_جديدة
 #ليو_ميسي #ميسي #ارجينتينا
#LeoMessi𓃵 #Messi #Argentina #WorldCup2022 #WorldcupQatar2022 https://t.co/1tCXu3QRN3",,und,0,0,Mohammed04n,False,"صورة_ملف_شخصي_جديدة, ليو_ميسي, ميسي, ارجينتينا, LeoMessi𓃵, Messi, Argentina, WorldCup2022, WorldcupQatar2022",,هناا حيث ااناا,
1606319524500090881,Fri Dec 23 16:03:13 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TheMerdekaTimes: Apa kes sampai minum air banjir?

Piala Dunia Qatar 2022 “is the best World Cup ever”.

Itu antara kupasan dalam Ada A…",kes minum air banjir piala dunia qatar is best world cup ever kupasan dalam a,in,0,1,ruszainiruslan,,,TheMerdekaTimes,,
1606318613731819520,Fri Dec 23 15:59:36 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @fehgalvao_: I like Argentina and France 👀
But I received an Argentina shirt so I wanted to wear it💙
#WorldCup2022 #WorldcupQatar2022 ht…",i like argentina and france but i received an argentina shirt so i wanted to wear it ht,en,0,3197,Gato_Travis_,,"WorldCup2022, WorldcupQatar2022",fehgalvao_,,
1606317565273260032,Fri Dec 23 15:55:26 +0000 2022,"<a href=""http://fajar.co.id/"" rel=""nofollow"">FAJAR.CO.ID</a>","Salt Bae Lakukan Hal Kontroversi di Final Piala Dunia 2022, Presiden FIFA Gianni Infantino Unfollow Instagramnya https://t.co/mkr7uWZxAi #Argentina #FIFA #GianniInfantino #PialaDunia2022",salt bae lakukan kontroversi final piala dunia presiden fifa gianni infantino unfollow instagramnya,in,0,0,fajaronline,False,"Argentina, FIFA, GianniInfantino, PialaDunia2022",,"Jakarta, Indonesia",
1606315876709502976,Fri Dec 23 15:48:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Apa kes sampai minum air banjir?

Piala Dunia Qatar 2022 “is the best World Cup ever”.

Itu antara kupasan dalam Ada Apa Minggu Ini edisi 23/12/2022

#Banjir #Bencanaalam #PantaiTimur #Kelantan #Terengganu #PPS #Qatar #PialaDunia2022 #themerdekatimes https://t.co/7tkIGTz24g",kes minum air banjir piala dunia qatar is best world cup ever kupasan dalam edisi,in,1,1,TheMerdekaTimes,False,"Banjir, Bencanaalam, PantaiTimur, Kelantan, Terengganu, PPS, Qatar, PialaDunia2022, themerdekatimes",,,
1606311627111821313,Fri Dec 23 15:31:50 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Bolanet: Karma is Real! Mbappe pernah sebut sepak bola Amerika Selatan tak selevel Eropa!
.
#EMTEKWORLDCUP2022 #BOLANETWORLDCUP2022  #P…",karma is real mbappe sepak bola amerika selatan tidak selevel eropa,in,0,9,YareY4r3Daze,,"EMTEKWORLDCUP2022, BOLANETWORLDCUP2022",Bolanet,,
1606311273624244224,Fri Dec 23 15:30:26 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @marto_m3: Resumen de las camisetas de las 6 Finales en los mundiales que ARGENTINA #ARG jugo. 

#Qatar2022  #FIFAWorldCup  #WorldCup202…",resumen adik las camisetas adik las finales en los mundiales que argentina jugo,es,0,4,BocaEsAlegria77,,"ARG, Qatar2022, FIFAWorldCup",marto_m3,"Buenos Aires, Argentina",
1606306780887191552,Fri Dec 23 15:12:34 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @indizenborneo: Gol keren #Mbappe belum bisa bikin #Fra bawa pulang piala. Semangat🫶🏻

Full time 🇦🇷3-3🇫🇷
Penalti 🇦🇷4-2🇫🇷

Selamat buat A…",gol keren bikin bawa pulang piala semangatfull time penalti selamat a,in,0,21,Arwini03,,"Mbappe, Fra",indizenborneo,Around The World,
1606305673545125888,Fri Dec 23 15:08:10 +0000 2022,"<a href=""https://twitter.com/carewful"" rel=""nofollow"">carewful</a>","-rl lagu pildun qatar enak2 banget, apalagi skrng udh kelar wkwkw",rl lagu pildun qatar enak banget skrng kelar wkwkw,in,0,0,ssefnum,,,,"DKI Jakarta, Indonesia",
1606305202985787392,Fri Dec 23 15:06:18 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @marto_m3: Resumen de las camisetas de las 6 Finales en los mundiales que ARGENTINA #ARG jugo. 

#Qatar2022  #FIFAWorldCup  #WorldCup202…",resumen adik las camisetas adik las finales en los mundiales que argentina jugo,es,0,4,LuccaCaturegli,,"ARG, Qatar2022, FIFAWorldCup",marto_m3,,
1606304888689811456,Fri Dec 23 15:05:03 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @marto_m3: Resumen de las camisetas de las 6 Finales en los mundiales que ARGENTINA #ARG jugo. 

#Qatar2022  #FIFAWorldCup  #WorldCup202…",resumen adik las camisetas adik las finales en los mundiales que argentina jugo,es,0,4,Riquelmista10BJ,,"ARG, Qatar2022, FIFAWorldCup",marto_m3,,
1606303763085475843,Fri Dec 23 15:00:35 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @marto_m3: Resumen de las camisetas de las 6 Finales en los mundiales que ARGENTINA #ARG jugo. 

#Qatar2022  #FIFAWorldCup  #WorldCup202…",resumen adik las camisetas adik las finales en los mundiales que argentina jugo,es,0,4,religionxeneiz,,"ARG, Qatar2022, FIFAWorldCup",marto_m3,,
1606298017241239552,Fri Dec 23 14:37:45 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @indizenborneo: Gol pertama dari Lionel Messi🥰
Gol kedua dari Angel Di Maria🔥🔥

Baru setengah pertandingan Argentina udah 2-0 dari Pranc…",gol lionel messigol angel mariabaru pertandingan argentina pranc,in,0,19,deeokaa,,,indizenborneo,"Bali, Indonesia",
1606298009662169088,Fri Dec 23 14:37:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @indizenborneo: Gol keren #Mbappe belum bisa bikin #Fra bawa pulang piala. Semangat🫶🏻

Full time 🇦🇷3-3🇫🇷
Penalti 🇦🇷4-2🇫🇷

Selamat buat A…",gol keren bikin bawa pulang piala semangatfull time penalti selamat a,in,0,21,deeokaa,,"Mbappe, Fra",indizenborneo,"Bali, Indonesia",
1606297899733725189,Fri Dec 23 14:37:17 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TelkomJabar: Argentina berhasil mencetak 4 gol dalam drama adu penalty, sedangkan dua gol Prancis dicetak oleh Mbappe dan Kolo Muani de…",argentina berhasil mencetak gol dalam drama adu penalty gol prancis dicetak mbappe kolo muani adik,in,0,15,deeokaa,,,TelkomJabar,"Bali, Indonesia",
1606297885120729088,Fri Dec 23 14:37:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TelkomJabar: Pertandingan pun berlanjut dengan adu penalty, Messi menjadi eksekutor pertama diikuty Dybala, Paredes dan Montiel yang su…",pertandingan berlanjut adu penalty messi eksekutor diikuty dybala paredes montiel su,in,0,16,deeokaa,,,TelkomJabar,"Bali, Indonesia",
1606297877910736896,Fri Dec 23 14:37:12 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TelkomJabar: Di perpanjangan waktu Leo Messi berhasil memanfaatkan kemelut di depan gawang Hugo Lloris adan tercipta 1 gol Argentina un…,perpanjangan leo messi berhasil memanfaatkan kemelut gawang hugo lloris adan tercipta gol argentina un,in,0,6,deeokaa,,,TelkomJabar,"Bali, Indonesia",
1606297868129562624,Fri Dec 23 14:37:09 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TelkomJabar: Recap final Piala Dunia 2022

Babak 1 Argentina unggul 2-0 berkat gol titik putih dari Leo Messi dan Angel Di Maria, di ba…",recap final piala dunia babak argentina unggul berkat gol titik putih leo messi angel maria ba,in,0,19,deeokaa,,,TelkomJabar,"Bali, Indonesia",
1606297851113312257,Fri Dec 23 14:37:05 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TelkomJabar: Ada fun fact juga Sob! Dalam perhelatan final Argentina VS Prancis di Piala Dunia 2022, beberapa atlet lain  seperti Novak…",fun fact sob dalam perhelatan final argentina vs prancis piala dunia atlet novak,in,0,17,deeokaa,,,TelkomJabar,"Bali, Indonesia",
1606297092858974208,Fri Dec 23 14:34:05 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Silahkan di kolab angka Pasaran HONGKONG hari ini, untuk angka jadi 4D bisa langsung hubungi Eyang, di 081290619516, monggo.

#hongkongeyang #hongkongjitu #sydneypaus #sydneyangkajitu #togel #prediksitogel #angkajitutogel #angkaeyang #bandaronline #pialadunia2022 https://t.co/suLxko2wTu",silahkan kolab angka pasaran hongkong angka hubungi eyang monggo,in,1,0,eyang_sugih,False,"hongkongeyang, hongkongjitu, sydneypaus, sydneyangkajitu, togel, prediksitogel, angkajitutogel, angkaeyang, bandaronline, pialadunia2022",,,
1606295993485783040,Fri Dec 23 14:29:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @kompascom: FIFA membuka penyelidikan terkait insiden Salt Bae masuk lapangan setelah laga final Piala Dunia 2022. / #SaltBae #Argentina…,fifa membuka penyelidikan terkait insiden salt bae masuk lapangan laga final piala dunia,in,0,6,eddesign_,,"SaltBae, Argentina",kompascom,"Jakarta Capital Region, Indone",
1606294214823710720,Fri Dec 23 14:22:38 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @kompascom: FIFA membuka penyelidikan terkait insiden Salt Bae masuk lapangan setelah laga final Piala Dunia 2022. / #SaltBae #Argentina…,fifa membuka penyelidikan terkait insiden salt bae masuk lapangan laga final piala dunia,in,0,6,tirta_cipeng,,"SaltBae, Argentina",kompascom,"Yogyakarta, Indonesia",
1606294014684061700,Fri Dec 23 14:21:51 +0000 2022,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",FIFA membuka penyelidikan terkait insiden Salt Bae masuk lapangan setelah laga final Piala Dunia 2022. / #SaltBae #Argentina #Perancis #PialaDunia2022 #Bola #LionelMessi #Messi #NusretGokce #FIFA #JernihMelihatDunia https://t.co/luE3KMv7XK,fifa membuka penyelidikan terkait insiden salt bae masuk lapangan laga final piala dunia,in,37,6,kompascom,False,"SaltBae, Argentina, Perancis, PialaDunia2022, Bola, LionelMessi, Messi, NusretGokce, FIFA, JernihMelihatDunia",,Jakarta,
1606291093682720768,Fri Dec 23 14:10:14 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TelkomJabar: Recap final Piala Dunia 2022

Babak 1 Argentina unggul 2-0 berkat gol titik putih dari Leo Messi dan Angel Di Maria, di ba…",recap final piala dunia babak argentina unggul berkat gol titik putih leo messi angel maria ba,in,0,19,ardionamada,,,TelkomJabar,,
1606289261736534016,Fri Dec 23 14:02:58 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Resumen de las camisetas de las 6 Finales en los mundiales que ARGENTINA #ARG jugo. 

#Qatar2022  #FIFAWorldCup  #WorldCup2022 #WorldcupQatar2022 #MartoMundial #MartoIndumentaria https://t.co/Tq0mnAKwVz",resumen adik las camisetas adik las finales en los mundiales que argentina jugo,es,40,4,marto_m3,False,"ARG, Qatar2022, FIFAWorldCup, WorldCup2022, WorldcupQatar2022, MartoMundial, MartoIndumentaria",,Santa fe / Cordoba,
1606288543990439937,Fri Dec 23 14:00:06 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @smatip1abdullah: TEK TEK VURUYORUM 
ÇALIYORUM KAPINIZI
MİNİK ELLERİMDEN TUTUP
MUCİZEM OLMANIZI BEKLİYORUM
SEN YOKSAN YARIN BENDE OLMAYA…",tek tek vuruyorum aliyorum kapinizimnk ellermden tutupmuczem olmanizi beklyorumsen yoksan yarin bende olmaya,tr,0,34,sletzer44,,,smatip1abdullah,,
